cntr_01,dist_x,pang_x,ra_01,dec_01,cntr,object,ra,dec,unc_ra,unc_dec,tile,flux_ap2_36,uncf_ap2_36,flux_kr_36,uncf_kr_36,stell_36,flgs_36,ext_fl_36,flux_ap2_45,uncf_ap2_45,flux_kr_45,uncf_kr_45,stell_45,flgs_45,ext_fl_45,flux_ap2_58,uncf_ap2_58,flux_kr_58,uncf_kr_58,stell_58,flgs_58,ext_fl_58,flux_ap2_80,uncf_ap2_80,flux_kr_80,uncf_kr_80,stell_80,flgs_80,ext_fl_80,flux_ap2_24,uncf_ap2_24,flux_kr_24,uncf_kr_24,stell_24,flgs_24,ext_fl_24,ap_m_b,msig_b,ap_m_v,msig_v,ap_m_r,msig_r,kr_m_b,kr_m_v,kr_m_r,stell_b,stell_v,stell_r
4,54.581043,-40.729859,8.8564,-42.2398,129298,SWIRE3_J003522.32-421341.9,8.84304,-42.22831,0.0345,0.0323,14,10.25,0.5,9.59,0.6,0.66,CA0,0,8.74,0.78,5.67,0.5,0.36,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,54.748634,-58.75361,8.8564,-42.2398,129480,SWIRE3_J003521.32-421354.8,8.83884,-42.23191,0.0221,0.0239,14,22.68,0.66,21.43,0.78,0.6,CA3,0,16.88,0.83,23.73,1.27,0.66,CA3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,57.155042,61.816201,8.8564,-42.2398,128518,SWIRE3_J003530.07-421356.2,8.8753,-42.2323,0.0248,0.031,14,21.39,0.62,34.81,1.18,0.03,CA3,0,18.42,1.03,20.35,1.41,0.58,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,57.390553,-59.968535,8.8564,-42.2398,129507,SWIRE3_J003521.06-421354.5,8.83776,-42.23182,0.0193,0.0197,14,39.47,0.8,39.92,0.86,0.54,CA3,0,29.05,0.92,29.13,1.0,0.9,CA2,0,,,,,,,,,,,,,,,-99.0,-99.0,-99.0,-99.0,-9.0,,-99.0,,,,,,,,,,,,
4,57.852821,136.005302,8.8564,-42.2398,128989,SWIRE3_J003529.15-421504.8,8.87148,-42.25136,0.0151,0.0153,14,67.7,0.97,70.41,1.02,0.15,CA3,0,43.73,1.01,48.2,1.35,0.34,CA3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,58.182964,-125.613669,8.8564,-42.2398,129854,SWIRE3_J003521.27-421457.1,8.83865,-42.24921,0.0224,0.0211,14,22.75,0.6,19.22,0.57,0.92,CA0,0,22.43,1.05,17.1,0.9,0.82,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,58.724601,68.652206,8.8564,-42.2398,128503,SWIRE3_J003530.46-421401.8,8.87692,-42.23386,0.014,0.0146,14,107.8,1.09,137.76,1.37,0.6,CA3,1,83.81,1.53,101.16,2.03,0.71,CA0,0,38.47,4.11,39.45,4.39,0.45,CA0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4,58.804398,131.958566,8.8564,-42.2398,128941,SWIRE3_J003529.47-421502.5,8.87281,-42.25072,0.0119,0.0136,14,106.64,1.24,134.45,1.52,0.05,CA3,0,80.52,1.23,113.06,1.96,0.08,CA3,0,43.7,4.99,30.29,4.16,0.15,CA0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4,58.882663,-165.427782,8.8564,-42.2398,129661,SWIRE3_J003524.20-421520.2,8.85084,-42.25563,0.0174,0.0169,14,48.33,0.96,44.5,0.94,0.92,CA0,0,35.25,0.95,30.53,0.94,0.4,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,59.236422,113.464178,8.8564,-42.2398,128743,SWIRE3_J003530.42-421446.8,8.87679,-42.24635,0.0148,0.0157,14,72.43,1.13,79.07,1.25,0.72,CA0,0,44.89,1.02,41.42,1.1,0.91,CA2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,60.548461,-137.503748,8.8564,-42.2398,129853,SWIRE3_J003521.85-421507.9,8.84105,-42.2522,0.0284,0.0266,14,17.85,0.57,16.0,0.55,0.83,CA0,0,16.49,1.01,14.61,1.01,0.46,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,61.062277,122.572447,8.8564,-42.2398,128813,SWIRE3_J003530.17-421456.1,8.87571,-42.24893,0.0182,0.0162,14,46.62,0.95,43.49,1.07,0.97,CA0,0,24.53,0.87,19.3,0.77,0.86,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,63.049479,-37.47574,8.8564,-42.2398,129272,SWIRE3_J003522.08-421333.2,8.84201,-42.2259,0.0128,0.0131,14,49.46,0.78,44.71,0.78,0.94,CA0,0,66.85,1.24,62.01,1.28,0.95,CA0,0,102.74,4.44,85.81,5.28,0.6,CA0,0.0,122.84,4.87,107.9,6.12,0.66,CA0,0.0,658.32,30.51,448.23,29.41,0.49,CA0,0.0,,,,,,,,,,,,
4,63.592163,89.910713,8.8564,-42.2398,128536,SWIRE3_J003531.26-421423.1,8.88026,-42.23977,0.00454,0.00468,14,1820.55,4.7,3986.54,6.23,0.03,EK2,2,1456.63,4.46,2732.44,5.68,0.03,EK2,2,1913.29,13.77,2557.94,16.14,0.03,EK0,2.0,3685.05,10.07,4957.55,13.1,0.04,EK0,2.0,25064.62,32.27,22482.68,46.75,0.83,CA0,-1.0,,,,,,,,,,,,
4,63.879039,-111.774042,8.8564,-42.2398,129913,SWIRE3_J003520.19-421446.9,8.83414,-42.24638,0.0163,0.0193,14,52.21,0.86,53.85,0.99,0.58,CA3,0,34.08,1.17,38.11,1.55,0.42,CA3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,64.842936,-100.921075,8.8564,-42.2398,129890,SWIRE3_J003519.80-421435.5,8.83251,-42.24321,0.0108,0.0107,14,123.28,1.41,135.87,1.48,0.05,CA2,0,97.41,1.6,100.88,1.86,0.08,CA0,0,62.93,5.43,66.86,5.11,0.44,CA0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4,65.326982,-106.363555,8.8564,-42.2398,129917,SWIRE3_J003519.89-421441.6,8.83288,-42.24491,0.0233,0.0244,14,17.65,0.7,25.38,1.08,0.26,CA3,0,13.09,1.02,13.48,1.14,0.51,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,66.60344,178.028416,8.8564,-42.2398,129538,SWIRE3_J003525.74-421529.8,8.85726,-42.25829,0.0199,0.0199,14,37.92,0.88,38.79,0.98,0.85,CA0,0,23.88,0.85,21.82,0.91,0.78,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,68.585264,-113.060246,8.8564,-42.2398,129964,SWIRE3_J003519.85-421450.1,8.83272,-42.24726,0.0125,0.0118,14,92.21,1.04,88.2,1.0,0.95,CA3,0,61.61,1.36,61.19,1.64,0.87,CA3,0,36.5,4.04,25.1,3.07,0.44,CA0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4,69.218369,-65.715542,8.8564,-42.2398,129643,SWIRE3_J003519.85-421354.8,8.83273,-42.23189,0.0225,0.0214,14,21.76,0.73,18.88,0.74,0.92,CA0,0,14.19,0.98,12.81,1.06,0.49,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,69.437486,158.053294,8.8564,-42.2398,129297,SWIRE3_J003527.87-421527.6,8.86614,-42.25769,0.0364,0.0292,14,13.17,0.52,11.48,0.51,0.68,CA0,0,9.64,0.75,10.04,0.84,0.52,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,69.441964,126.677945,8.8564,-42.2398,128818,SWIRE3_J003530.55-421504.7,8.8773,-42.25132,0.0111,0.0108,14,105.6,1.31,107.45,1.36,0.86,CA3,0,68.75,1.39,65.31,1.39,0.93,CA3,0,76.02,5.2,57.24,5.38,0.46,CA0,0.0,,,,,,,,726.83,30.32,622.23,34.84,0.57,CA0,0.0,,,,,,,,,,,,
4,69.720301,130.2826,8.8564,-42.2398,128867,SWIRE3_J003530.32-421508.3,8.87636,-42.25232,0.0138,0.0144,14,67.23,1.08,67.24,1.22,0.46,CA3,0,50.17,1.29,48.09,1.43,0.22,CA3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,70.057446,107.071046,8.8564,-42.2398,128608,SWIRE3_J003531.56-421443.8,8.88153,-42.24551,0.0116,0.0113,14,104.42,1.32,117.63,1.55,0.05,CA0,0,95.15,1.29,103.33,1.54,0.05,CA0,0,52.96,5.14,48.6,6.34,0.01,CA0,0.0,153.95,4.63,158.41,6.7,0.1,CA0,0.0,628.87,30.09,681.66,34.4,0.17,CA1,0.0,,,,,,,,,,,,
4,70.18703,-177.650315,8.8564,-42.2398,129613,SWIRE3_J003525.27-421533.4,8.85532,-42.25928,0.0286,0.0288,14,12.26,0.66,9.64,0.57,0.61,CA0,0,16.78,0.82,13.04,0.71,0.63,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,70.701522,-30.801038,8.8564,-42.2398,129186,SWIRE3_J003522.27-421322.5,8.84282,-42.22293,0.0218,0.0206,14,32.56,0.69,32.25,0.83,0.82,CA3,0,27.52,1.11,28.99,1.55,0.11,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,71.105401,-27.753138,8.8564,-42.2398,129126,SWIRE3_J003522.55-421320.3,8.84398,-42.22232,0.022,0.0315,14,17.25,0.57,18.54,0.72,0.22,CA3,0,19.93,1.07,23.18,1.56,0.08,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,71.896577,-120.487219,8.8564,-42.2398,130012,SWIRE3_J003519.95-421459.7,8.83315,-42.24993,0.021,0.0212,14,25.99,0.62,22.95,0.59,0.91,CA0,0,28.98,1.11,27.06,1.38,0.82,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.352517,78.214702,8.6401,-42.4928,139829,SWIRE3_J003433.65-422934.0,8.64023,-42.49278,0.011,0.0113,14,91.27,1.22,90.46,1.26,0.89,CA0,0,85.44,1.53,82.58,1.73,0.76,CA2,0,55.99,5.12,81.59,6.59,0.05,CA0,0.0,83.87,5.54,73.09,6.21,0.29,CA0,0.0,563.49,33.03,402.51,30.88,0.53,CA0,0.0,,,,,,,,,,,,
5,5.022595,-107.951832,8.6401,-42.4928,139891,SWIRE3_J003433.19-422935.6,8.6383,-42.49323,0.0227,0.0318,14,12.61,0.66,19.06,1.04,0.66,CA1,0,16.93,1.02,16.84,1.28,0.63,CA2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,7.77042,77.695951,8.6401,-42.4928,139753,SWIRE3_J003434.31-422932.4,8.64296,-42.49234,0.0154,0.0164,14,53.29,1.0,50.38,1.12,0.86,CA0,0,44.02,1.24,37.5,1.38,0.93,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,12.456753,146.940851,8.6401,-42.4928,139823,SWIRE3_J003434.23-422944.5,8.64266,-42.4957,0.00637,0.00598,14,317.44,2.15,282.51,1.85,0.98,CA0,0,203.14,2.1,185.42,2.0,0.98,CA0,0,129.94,5.64,86.16,4.22,0.28,CA0,0.0,69.9,5.58,45.1,4.74,0.47,CA0,0.0,,,,,,,,,,,,,,,,,,,
5,13.733022,-92.104966,8.6401,-42.4928,139966,SWIRE3_J003432.38-422934.5,8.63493,-42.49294,0.027,0.0257,14,16.5,0.67,15.11,0.77,0.77,CA0,0,10.45,0.98,8.02,0.86,0.44,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,19.783603,13.660697,8.6401,-42.4928,139696,SWIRE3_J003434.04-422914.8,8.64186,-42.48746,0.0221,0.0211,14,30.66,0.81,30.03,0.85,0.37,CA0,0,21.84,1.06,21.19,1.32,0.44,CA0,0,,,,,,,,,,,,,,,-99.0,-99.0,-99.0,-99.0,-9.0,,-99.0,,,,,,,,,,,,
5,20.31221,-30.731696,8.6401,-42.4928,139840,SWIRE3_J003432.68-422916.6,8.63619,-42.48795,0.0193,0.0184,14,32.98,0.72,31.27,0.74,0.54,CA0,0,42.28,1.1,37.16,1.08,0.9,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,20.888844,164.448183,8.6401,-42.4928,139894,SWIRE3_J003434.13-422954.2,8.64221,-42.49839,0.017,0.0173,14,49.92,1.02,47.88,1.18,0.04,CA0,0,31.84,1.16,28.38,1.5,0.1,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,24.146895,127.575153,8.6401,-42.4928,139738,SWIRE3_J003435.35-422948.8,8.64731,-42.49689,0.0173,0.0233,14,33.15,0.84,40.31,1.39,0.44,CA0,0,37.96,1.2,40.22,1.62,0.7,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,24.420832,-135.401285,8.6401,-42.4928,140099,SWIRE3_J003432.07-422951.4,8.63364,-42.49763,0.0257,0.0247,14,31.2,0.81,39.91,1.26,0.06,CA3,0,23.73,1.08,21.22,1.25,0.06,CA2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,24.555676,111.955801,8.6401,-42.4928,139677,SWIRE3_J003435.68-422943.2,8.64868,-42.49535,0.0246,0.0269,14,11.71,0.64,9.6,0.85,0.42,CA0,0,17.86,1.03,13.84,1.16,0.25,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,24.702571,99.058685,8.6401,-42.4928,139628,SWIRE3_J003435.82-422937.9,8.64929,-42.49388,0.0283,0.0246,14,12.17,0.64,9.28,0.57,0.49,CA0,0,16.34,1.02,14.25,1.25,0.64,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,27.646454,-144.219638,8.6401,-42.4928,140125,SWIRE3_J003432.16-422956.5,8.63401,-42.49903,0.0138,0.0127,14,83.55,1.1,90.35,1.27,0.24,CA3,0,59.55,1.51,63.55,1.8,0.8,CA2,0,,,,,,,,45.54,5.58,42.76,4.72,0.36,CA0,0.0,,,,,,,,,,,,,,,,,,,
5,27.736303,58.202527,8.6401,-42.4928,139511,SWIRE3_J003435.75-422919.4,8.64898,-42.48874,0.0176,0.0176,14,37.79,0.88,37.26,0.91,0.72,CA0,0,44.35,1.24,40.02,1.25,0.49,CA0,0,,,,,,,,,,,,,,,-99.0,-99.0,-99.0,-99.0,-9.0,,-99.0,,,,,,,,,,,,
5,28.138855,41.5477,8.6401,-42.4928,139526,SWIRE3_J003435.31-422913.0,8.64713,-42.48695,0.0256,0.0234,14,21.77,0.73,19.44,0.91,0.22,CA0,0,15.2,0.99,15.98,1.45,0.17,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32.656076,-48.761635,8.6401,-42.4928,139949,SWIRE3_J003431.40-422912.5,8.63085,-42.48682,0.0251,0.0236,14,18.88,0.57,18.45,0.76,0.77,CA0,0,21.52,0.87,18.74,1.09,0.6,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32.977334,-37.373004,8.6401,-42.4928,139883,SWIRE3_J003431.81-422907.8,8.63256,-42.48552,0.0241,0.0229,14,21.69,0.59,20.61,0.76,0.63,CA3,0,17.87,0.84,17.51,1.08,0.62,CA3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,33.139308,45.346799,8.6401,-42.4928,139469,SWIRE3_J003435.75-422910.7,8.64898,-42.48633,0.028,0.0301,14,13.15,0.67,10.44,0.58,0.41,CA0,0,11.16,0.98,9.16,1.11,0.07,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,33.315691,153.197666,8.6401,-42.4928,139861,SWIRE3_J003434.98-423003.8,8.64576,-42.50106,0.0224,0.0212,14,24.87,0.76,22.61,0.8,0.15,CA0,0,28.83,1.11,25.9,1.18,0.3,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,33.986125,-17.972537,8.6401,-42.4928,139758,SWIRE3_J003432.67-422901.7,8.63615,-42.48382,0.0216,0.0231,14,22.34,0.61,18.79,0.59,0.57,CA0,0,24.81,0.87,20.89,1.07,0.84,CA0,0,,,,,,,,,,,,,,,-99.0,-99.0,-99.0,-99.0,-9.0,,-99.0,,,,,,,,,,,,
5,35.192771,-153.916483,8.6401,-42.4928,140166,SWIRE3_J003432.22-423005.6,8.63427,-42.50158,0.0232,0.0216,14,22.2,0.74,21.84,0.99,0.92,CA0,0,18.28,1.02,14.53,1.04,0.59,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,35.819031,93.404074,8.6401,-42.4928,139487,SWIRE3_J003436.85-422936.2,8.65357,-42.49339,0.0147,0.0141,14,68.01,1.12,79.39,1.33,0.26,CA0,0,82.59,1.51,100.64,2.21,0.05,CA0,0,72.26,5.26,46.85,4.64,0.2,CA0,0.0,,,,,,,,590.85,32.66,440.79,30.83,0.5,CA0,0.0,,,,,,,,,,,,
5,35.922775,-2.372015,8.6401,-42.4928,139661,SWIRE3_J003433.48-422858.1,8.63954,-42.48283,0.0263,0.0234,14,17.32,0.58,16.2,0.7,0.61,CA0,0,20.05,0.84,16.3,0.83,0.67,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,36.015647,-40.831393,8.6401,-42.4928,139909,SWIRE3_J003431.49-422906.8,8.63123,-42.48523,0.0185,0.0206,14,39.34,0.73,40.88,0.88,0.71,CA3,0,27.71,0.96,23.83,1.11,0.57,CA3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,37.242259,65.443621,8.6401,-42.4928,139400,SWIRE3_J003436.68-422918.6,8.65286,-42.4885,0.0193,0.0188,14,37.86,0.87,33.71,0.87,0.95,CA0,0,31.52,1.14,28.21,1.07,0.35,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,37.375635,18.598854,8.6401,-42.4928,139508,SWIRE3_J003434.70-422858.6,8.64459,-42.48296,0.0306,0.0269,14,15.75,0.56,16.72,0.72,0.45,CA2,0,10.01,0.86,7.18,0.61,0.54,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,37.595297,121.784237,8.6401,-42.4928,139649,SWIRE3_J003436.51-422953.8,8.65214,-42.4983,0.0234,0.0275,14,14.72,0.66,13.49,0.81,0.82,CA2,0,13.98,0.99,12.35,1.1,0.45,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,40.964995,-142.854432,8.6401,-42.4928,140258,SWIRE3_J003431.38-423006.7,8.63078,-42.50187,0.0109,0.00896,14,148.35,1.25,157.68,1.28,0.24,CA0,0,120.98,1.54,126.83,1.76,0.84,CA0,0,113.71,4.55,123.18,6.88,0.0,CA0,0.0,121.91,4.97,112.22,6.46,0.62,CA0,0.0,1200.47,27.46,712.58,24.27,0.49,CA0,0.0,,,,,,,,,,,,
5,41.2676,-114.210057,8.6401,-42.4928,140286,SWIRE3_J003430.22-422951.0,8.62592,-42.4975,0.021,0.0231,14,34.82,0.69,33.77,0.76,0.81,CA0,0,23.44,0.9,21.28,0.89,0.18,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,44.050988,23.402219,8.6401,-42.4928,139423,SWIRE3_J003435.20-422853.6,8.64669,-42.48157,0.0197,0.0133,14,54.43,0.84,70.19,1.14,0.02,CA3,0,64.72,1.21,75.51,1.73,0.04,CA0,0,57.22,5.03,37.88,3.6,0.01,CA0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5,44.795207,147.895805,8.6401,-42.4928,139813,SWIRE3_J003435.77-423012.0,8.64907,-42.50334,0.026,0.0223,14,28.06,0.79,28.72,0.97,0.37,CA2,0,17.92,1.01,17.49,1.27,0.69,CA2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,45.462427,7.854476,8.6401,-42.4928,139509,SWIRE3_J003434.18-422849.0,8.64244,-42.48029,0.0282,0.0219,14,19.38,0.59,17.33,0.6,0.16,CA0,0,21.91,0.91,24.21,1.28,0.35,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,47.736598,-179.713314,8.6401,-42.4928,140110,SWIRE3_J003433.60-423021.8,8.64001,-42.50606,0.0218,0.0236,14,21.62,0.66,18.36,0.71,0.91,CA0,0,14.23,1.02,15.34,1.25,0.61,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,48.4996,111.334231,8.6401,-42.4928,139481,SWIRE3_J003437.70-422951.7,8.65712,-42.4977,0.0181,0.0206,14,29.22,0.8,25.26,0.77,0.78,CA0,0,22.37,1.07,18.14,1.06,0.8,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50.342013,167.083905,8.6401,-42.4928,139998,SWIRE3_J003434.64-423023.1,8.64434,-42.50643,0.0169,0.0176,14,36.69,0.85,30.74,0.86,0.96,CA2,0,24.19,1.07,23.18,1.26,0.77,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,51.346809,-135.831654,8.6401,-42.4928,140373,SWIRE3_J003430.38-423010.9,8.62662,-42.50303,0.0226,0.0234,14,26.07,0.69,24.6,0.83,0.83,CA0,0,18.13,0.87,19.23,1.26,0.64,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,51.562599,-84.356984,8.6401,-42.4928,140293,SWIRE3_J003428.98-422929.0,8.62077,-42.49139,0.0282,0.03,14,17.81,0.49,15.44,0.46,0.76,CA0,0,14.58,0.64,11.32,0.56,0.61,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,51.857777,118.807454,8.6401,-42.4928,139525,SWIRE3_J003437.73-422959.0,8.65722,-42.49974,0.0194,0.0199,14,24.57,0.76,20.85,0.86,0.91,CA0,0,25.7,1.09,26.16,1.46,0.9,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,52.019335,18.911428,8.6401,-42.4928,139378,SWIRE3_J003435.14-422844.8,8.64645,-42.47913,0.0229,0.0279,14,14.56,0.54,13.94,0.66,0.74,CA0,0,21.51,0.85,18.56,0.88,0.63,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,52.333799,-73.377997,8.6401,-42.4928,140233,SWIRE3_J003429.09-422919.1,8.62121,-42.48864,0.0295,0.0403,14,10.81,0.43,8.34,0.39,0.65,CA0,0,7.37,0.65,6.3,0.6,0.36,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,52.433546,-54.058958,8.6401,-42.4928,140068,SWIRE3_J003429.78-422903.3,8.62411,-42.48425,0.00508,0.00547,14,532.71,2.49,492.89,2.2,0.99,CA0,-1,349.29,2.66,307.44,2.27,0.98,CA0,0,235.01,5.16,188.1,4.7,0.93,CA0,0.0,132.75,5.43,80.02,3.67,0.71,CA0,0.0,,,,,,,,,,,,,,,,,,,
5,53.215206,150.380791,8.6401,-42.4928,139843,SWIRE3_J003436.00-423020.3,8.65001,-42.50565,0.0204,0.021,14,30.08,0.8,26.84,0.77,0.9,CA0,0,17.39,1.0,16.33,1.19,0.68,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,53.292486,102.649148,8.6401,-42.4928,139379,SWIRE3_J003438.32-422945.7,8.65969,-42.49604,0.0127,0.0136,14,76.68,1.15,79.26,1.24,0.74,CA0,0,56.14,1.35,53.27,1.52,0.83,CA0,0,51.15,5.19,29.45,5.12,0.03,CA0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5,54.601489,124.273533,8.6401,-42.4928,139567,SWIRE3_J003437.70-423004.8,8.6571,-42.50134,0.0197,0.0226,14,19.71,0.7,16.29,0.71,0.89,CA0,0,26.43,1.1,26.98,1.5,0.75,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,58.544527,-53.16874,8.6401,-42.4928,140092,SWIRE3_J003429.38-422858.9,8.62245,-42.48305,0.0304,0.0249,14,18.88,0.72,20.25,1.05,0.05,CA1,0,10.2,0.95,8.11,1.03,0.44,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,59.452267,116.705644,8.6401,-42.4928,139463,SWIRE3_J003438.42-423000.7,8.66011,-42.50022,0.0144,0.0225,14,50.04,0.97,65.59,1.35,0.41,CA3,0,38.74,1.21,38.87,1.75,0.51,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,59.456083,36.946444,8.6401,-42.4928,139228,SWIRE3_J003436.85-422846.5,8.65356,-42.4796,0.0222,0.0212,14,29.92,0.65,25.27,0.61,0.96,CA0,0,19.74,0.92,15.68,0.85,0.3,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,60.945875,7.359026,8.6401,-42.4928,139404,SWIRE3_J003434.32-422833.6,8.64304,-42.47601,0.0252,0.0273,14,18.42,0.61,17.49,0.75,0.16,CA0,0,12.16,0.95,10.76,1.0,0.48,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,60.994985,-19.716495,8.6401,-42.4928,139723,SWIRE3_J003431.76-422836.6,8.63235,-42.47685,0.0253,0.033,14,14.25,0.67,13.77,0.79,0.21,CA0,0,11.55,0.96,8.93,0.94,0.33,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,61.474129,-167.636107,8.6401,-42.4928,140289,SWIRE3_J003432.43-423034.1,8.63514,-42.50948,0.0115,0.0116,14,108.88,1.09,105.71,1.04,0.97,CA0,0,74.06,1.18,70.2,1.23,0.8,CA0,0,58.09,4.27,52.93,5.16,0.3,CA0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5,62.013126,-61.76957,8.6401,-42.4928,140197,SWIRE3_J003428.68-422904.7,8.61952,-42.48465,0.0169,0.0181,14,44.41,0.81,39.29,0.78,0.96,CA0,0,35.52,1.01,34.86,1.3,0.12,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,64.017114,81.176993,8.6401,-42.4928,139182,SWIRE3_J003439.34-422924.2,8.66393,-42.49007,0.0235,0.0209,14,21.32,0.72,21.31,0.86,0.86,CA0,0,27.94,1.11,26.6,1.31,0.65,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,64.20212,160.58957,8.6401,-42.4928,139964,SWIRE3_J003435.55-423034.6,8.64814,-42.50962,0.0251,0.0221,14,36.78,0.9,50.46,1.26,0.01,CA3,0,21.05,1.06,33.2,1.79,0.02,CA3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,64.373735,-115.230034,8.6401,-42.4928,140538,SWIRE3_J003428.35-423001.5,8.61816,-42.50042,0.027,0.0245,14,13.18,0.58,12.15,0.72,0.65,CA0,0,17.92,0.92,15.73,1.02,0.64,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,64.402276,166.026813,8.6401,-42.4928,140030,SWIRE3_J003435.03-423036.5,8.64596,-42.51016,0.0244,0.0303,14,15.86,0.68,33.39,1.44,0.29,CA3,0,19.99,1.04,20.98,1.31,0.35,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,66.170715,162.3988,8.6401,-42.4928,139992,SWIRE3_J003435.43-423037.1,8.64764,-42.51032,0.023,0.03,14,17.66,0.66,17.6,0.82,0.85,CA3,0,14.98,1.03,20.73,1.57,0.03,CA3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
